NSN,First_Name,Surname,DOB,Gender,Ethnicity,Citizenship_Status,Residency_Status,Faculty_Home,Enrolment_Status,Year_of_Study,Disability_Flag,First_in_Family
1000005903,Wei,Thompson,1972-04-19,Female,NZ European,NZ Citizen,Domestic,Business & Economics,Completed,1,N,N
1000005904,Mia,Anderson,1991-10-26,Female,Asian,International,International,Business & Economics,Enrolled,2,N,N
1000005905,Fatima,Chen,1995-03-18,Female,Asian,International,International,Business & Economics,Enrolled,2,N,Y
1000005906,Fatima,Tūhoe,1998-07-11,Female,Māori,NZ Citizen,Domestic,Education,Enrolled,3,N,N
1000005907,Charlotte,Harris,1988-12-22,Female,NZ European,NZ Citizen,Domestic,Arts & Social Sciences,Enrolled,1,N,Y
1000005908,Ngaio,Tuilagi,1993-05-20,Female,Other,NZ Citizen,Domestic,Arts & Social Sciences,Completed,2,Y,N
1000005909,Olivia,Smith,1997-02-19,Female,NZ European,NZ Citizen,Domestic,Arts & Social Sciences,Completed,4,N,N
1000005910,Sina,Ioane,1976-02-19,Female,NZ European,NZ Citizen,Domestic,Science & Technology,Enrolled,2,N,N
1000005911,Hemi,Chen,2003-08-05,Male,Asian,International,International,Education,Withdrawn,1,N,N
1000005912,Ming,Anderson,1984-08-08,Male,MELAA,NZ Citizen,Domestic,Arts & Social Sciences,Withdrawn,1,N,N
1000005913,Leilani,Costa,1995-12-23,Female,NZ European,NZ Citizen,Domestic,Business & Economics,Enrolled,3,N,Y
1000005914,Fatima,McCarthy,1994-07-15,Female,Asian,NZ Citizen,Domestic,Business & Economics,Enrolled,1,N,N
1000005915,Mason,Te Hau,1999-05-25,Male,Māori,NZ Citizen,Domestic,Science & Technology,Enrolled,1,N,N
1000005916,Wei,Fono,1996-11-09,Male,Asian,International,International,Business & Economics,Enrolled,2,N,N
1000005917,Caleb,Zhang,1976-02-15,Male,NZ European,NZ Citizen,Domestic,Education,Enrolled,3,N,N
1000005918,Teuila,Costa,1975-06-15,Female,NZ European,NZ Permanent Resident,Domestic,Foundation Studies,Enrolled,3,N,N
1000005919,Isabella,Parata,1969-01-25,Female,Asian,NZ Permanent Resident,Domestic,Education,Enrolled,3,Y,N
1000005920,Jack,Wilson,1979-02-27,Male,NZ European,NZ Citizen,Domestic,Arts & Social Sciences,Withdrawn,1,N,N
1000005921,Miguel,Campbell,1992-05-17,Male,NZ European,NZ Permanent Resident,Domestic,Arts & Social Sciences,Enrolled,2,N,Y
1000005922,Ben,Māhaki,1993-07-19,Male,Asian,International,International,Business & Economics,Enrolled,2,N,N
1000005923,Mason,Thomas,1986-06-20,Male,Other,NZ Permanent Resident,Domestic,Arts & Social Sciences,Enrolled,1,Y,N
1000005924,Mia,Singh,2004-06-05,Female,Unknown/Not Stated,International,International,Education,Enrolled,2,N,Y
1000005925,Ming,Fono,1998-07-19,Male,NZ European,NZ Citizen,Domestic,Business & Economics,Enrolled,1,N,N
1000005926,Maria,Singh,1986-10-16,Female,Asian,International,International,Science & Technology,Withdrawn,2,N,N
1000005927,Max,Seu,1969-09-28,Male,Asian,NZ Citizen,Domestic,Arts & Social Sciences,Enrolled,3,N,N
1000005928,Teuila,McCarthy,2001-01-16,Female,NZ European,NZ Citizen,Domestic,Business & Economics,Enrolled,4,N,Y
1000005929,Aroha,Te Hau,2007-06-21,Female,NZ European,NZ Citizen,Domestic,Business & Economics,Enrolled,2,N,Y
1000005930,Lin,Kim,1989-03-15,Female,Asian,International,International,Arts & Social Sciences,Enrolled,2,N,N
1000005931,Ben,Harris,1999-09-07,Male,Asian,NZ Citizen,Domestic,Business & Economics,Enrolled,1,N,Y
1000005932,Sina,Zhang,2007-03-28,Female,NZ European,NZ Citizen,Domestic,Arts & Social Sciences,Enrolled,3,N,N
1000005933,Mia,Campbell,1997-10-22,Female,NZ European,NZ Citizen,Domestic,Science & Technology,Enrolled,2,N,Y
1000005934,Charlotte,Stewart,1990-04-24,Female,Pacific Peoples,NZ Citizen,Domestic,Business & Economics,Enrolled,1,N,N
1000005935,Ngaio,Martin,1992-04-05,Female,NZ European,NZ Citizen,Domestic,Education,Completed,4,N,N
1000005936,Ruby,Wang,1989-08-17,Female,Other,International,International,Science & Technology,Completed,2,N,Y
1000005937,William,Jones,2005-08-16,Male,Māori,NZ Citizen,Domestic,Foundation Studies,Enrolled,3,N,N
1000005938,Whina,Parata,2000-02-18,Female,Other,International,International,Science & Technology,Enrolled,3,N,N
1000005939,Hine,Tūhoe,1969-01-14,Female,NZ European,NZ Citizen,Domestic,Education,Enrolled,2,N,N
1000005940,Isabella,Zhang,2001-09-05,Female,NZ European,NZ Citizen,Domestic,Business & Economics,Enrolled,1,N,N
1000005941,Logan,Singh,1997-11-08,Male,NZ European,NZ Citizen,Domestic,Business & Economics,Enrolled,1,N,N
1000005942,Emma,Faleolo,1996-12-11,Female,Asian,International,International,Arts & Social Sciences,Enrolled,4,N,N
1000005943,Max,Singh,1985-12-16,Male,Asian,International,International,Business & Economics,Completed,2,N,N
1000005944,Matiu,Li,1986-09-25,Male,Asian,International,International,Business & Economics,Completed,2,N,N
1000005945,Ruby,Jones,1995-06-20,Female,NZ European,NZ Permanent Resident,Domestic,Business & Economics,Enrolled,2,N,N
1000005946,Caleb,Jones,1972-07-05,Male,NZ European,NZ Citizen,Domestic,Education,Completed,3,N,Y
1000005947,Miguel,Walker,2000-02-17,Male,NZ European,NZ Citizen,Domestic,Education,Enrolled,3,N,Y
1000005948,Teuila,Li,1970-04-15,Female,NZ European,NZ Citizen,Domestic,Arts & Social Sciences,Enrolled,2,N,N
1000005949,Amelia,Liu,1986-08-19,Female,MELAA,International,International,Business & Economics,Enrolled,2,N,N
1000005950,Amir,Murphy,1978-02-10,Male,Asian,NZ Citizen,Domestic,Foundation Studies,Enrolled,4,N,N
1000005951,Mia,Brown,1978-03-10,Female,NZ European,NZ Citizen,Domestic,Business & Economics,Completed,1,N,N
1000005952,Emma,Taylor,1989-12-09,Female,MELAA,International,International,Arts & Social Sciences,Withdrawn,3,N,N
1000005953,Lily,Wang,1983-03-16,Female,Māori,NZ Citizen,Domestic,Arts & Social Sciences,Enrolled,2,Y,Y
1000005954,Caleb,Sato,1985-05-09,Male,NZ European,NZ Permanent Resident,Domestic,Arts & Social Sciences,Completed,2,N,Y
1000005955,Logan,Kumar,1996-02-11,Male,Asian,International,International,Education,Withdrawn,2,N,N
1000005956,Sina,Kumar,1975-07-22,Female,Unknown/Not Stated,NZ Permanent Resident,Domestic,Arts & Social Sciences,Enrolled,3,Y,N
1000005957,Lucy,Stewart,1972-11-21,Female,Other,NZ Permanent Resident,Domestic,Education,Enrolled,3,N,N
1000005958,Mason,Wang,1969-12-28,Male,NZ European,NZ Citizen,Domestic,Education,Withdrawn,4,N,N
1000005959,Mason,O'Brien,1989-10-15,Male,NZ European,NZ Permanent Resident,Domestic,Arts & Social Sciences,Enrolled,3,N,N
1000005960,Tama,Ioane,1989-01-22,Male,NZ European,NZ Citizen,Domestic,Arts & Social Sciences,Enrolled,4,N,N
1000005961,Ethan,Thomas,1971-09-15,Male,MELAA,NZ Citizen,Domestic,Health Sciences,Withdrawn,4,N,Y
1000005962,Lin,Taylor,1979-10-27,Female,Māori,NZ Permanent Resident,Domestic,Education,Withdrawn,2,N,Y
1000005963,Wei,Latu,1974-09-03,Male,NZ European,NZ Citizen,Domestic,Science & Technology,Enrolled,1,N,Y
1000005964,Liam,Campbell,1998-03-21,Male,Other,NZ Permanent Resident,Domestic,Arts & Social Sciences,Enrolled,1,N,Y
1000005965,Mere,Fono,1991-06-02,Female,NZ European,NZ Citizen,Domestic,Business & Economics,Enrolled,1,N,N
1000005966,Ming,Murphy,1985-09-23,Male,Asian,International,International,Education,Enrolled,1,N,Y
1000005967,Caleb,Park,2000-12-22,Male,Asian,International,International,Arts & Social Sciences,Completed,3,N,N
1000005968,Mei,Fitzgerald,1981-01-05,Female,NZ European,NZ Citizen,Domestic,Health Sciences,Withdrawn,1,N,N
1000005969,Ruby,Tūhoe,1985-01-01,Female,NZ European,NZ Citizen,Domestic,Business & Economics,Enrolled,2,N,N
1000005970,Carlos,Costa,1999-09-04,Male,NZ European,NZ Citizen,Domestic,Arts & Social Sciences,Enrolled,3,N,N
1000005971,Amelia,Fono,1980-04-03,Female,Māori,NZ Citizen,Domestic,Science & Technology,Enrolled,3,N,Y
1000005972,Taylor,Fono,1994-09-18,Not Stated,NZ European,NZ Citizen,Domestic,Business & Economics,Completed,3,N,Y
1000005973,Grace,Wang,1987-05-03,Female,NZ European,NZ Citizen,Domestic,Arts & Social Sciences,Completed,2,N,N
1000005974,Lily,Patel,2006-10-17,Female,NZ European,NZ Citizen,Domestic,Arts & Social Sciences,Enrolled,2,N,N
1000005975,William,Santos,1998-10-22,Male,Māori,NZ Citizen,Domestic,Science & Technology,Enrolled,2,N,Y
1000005976,Riley,Ioane,2003-04-01,Non-binary / Gender Diverse,Asian,International,International,Science & Technology,Withdrawn,1,N,N
1000005977,Henry,Nguyen,2006-02-19,Male,NZ European,NZ Citizen,Domestic,Foundation Studies,Enrolled,2,N,N
1000005978,Mei,Murphy,1978-07-31,Female,Asian,NZ Citizen,Domestic,Arts & Social Sciences,Enrolled,2,N,N
1000005979,Tama,Murphy,1972-05-29,Male,NZ European,NZ Citizen,Domestic,Business & Economics,Withdrawn,4,N,N
1000005980,Mei,Thomas,1987-11-06,Female,NZ European,NZ Citizen,Domestic,Arts & Social Sciences,Enrolled,3,N,Y
1000005981,Fatima,Tūhoe,2000-01-15,Female,MELAA,International,International,Education,Enrolled,2,Y,N
1000005982,Whina,Kumar,1979-06-01,Female,Māori,NZ Citizen,Domestic,Arts & Social Sciences,Enrolled,2,N,Y
1000005983,Noah,Murphy,1997-11-05,Male,Pacific Peoples,NZ Citizen,Domestic,Business & Economics,Enrolled,2,N,N
1000005984,Tupou,Brown,1981-09-06,Male,NZ European,NZ Permanent Resident,Domestic,Business & Economics,Withdrawn,1,N,N
1000005985,Olivia,Latu,2004-06-23,Female,Other,NZ Citizen,Domestic,Education,Enrolled,2,Y,N
1000005986,Noah,Stewart,1992-05-29,Male,Asian,International,International,Arts & Social Sciences,Enrolled,3,N,N
1000005987,Lucy,Harris,1991-07-19,Female,NZ European,NZ Citizen,Domestic,Health Sciences,Completed,1,Y,Y
1000005988,Ngaio,Martin,2006-10-24,Female,NZ European,NZ Citizen,Domestic,Education,Withdrawn,1,N,Y
1000005989,Sina,Patel,1997-01-20,Female,Pacific Peoples,NZ Citizen,Domestic,Science & Technology,Withdrawn,2,N,N
1000005990,Sam,Wang,2002-07-14,Male,Asian,International,International,Education,Enrolled,4,N,N
1000005991,Matiu,Santos,2006-10-19,Male,NZ European,NZ Permanent Resident,Domestic,Arts & Social Sciences,Enrolled,4,N,Y
1000005992,Olivia,Latu,2007-04-24,Female,NZ European,NZ Citizen,Domestic,Education,Completed,3,N,N
1000005993,Robin,Campbell,1986-06-15,Not Stated,Asian,International,International,Business & Economics,Enrolled,3,N,N
1000005994,Matiu,Williams,1995-02-03,Male,Asian,International,International,Arts & Social Sciences,Enrolled,3,N,N
1000005995,Mia,Parata,1999-08-21,Female,NZ European,NZ Citizen,Domestic,Health Sciences,Enrolled,3,N,Y
1000005996,Amelia,Liu,2005-04-13,Female,MELAA,International,International,Education,Completed,3,Y,Y
1000005997,Peyton,Kumar,1998-03-09,Non-binary / Gender Diverse,Māori,NZ Citizen,Domestic,Arts & Social Sciences,Withdrawn,2,N,N
1000005998,Tama,Campbell,2002-04-13,Male,Asian,International,International,Education,Enrolled,1,N,N
1000005999,Charlotte,Thompson,2001-02-02,Female,Asian,NZ Citizen,Domestic,Business & Economics,Enrolled,2,N,N
1000006000,Aroha,Latu,1986-10-10,Female,Asian,International,International,Science & Technology,Enrolled,1,Y,Y
1000006001,Hemi,Campbell,1988-09-20,Male,Asian,NZ Citizen,Domestic,Education,Enrolled,1,Y,Y
1000006002,Miguel,Sullivan,1994-11-19,Male,Other,International,International,Arts & Social Sciences,Withdrawn,3,N,Y
1000006003,Jack,Chen,2007-01-08,Male,Asian,NZ Citizen,Domestic,Business & Economics,Completed,1,N,N
1000006004,Moana,Murphy,1971-04-20,Female,NZ European,NZ Permanent Resident,Domestic,Science & Technology,Completed,3,N,N
1000006005,Wei,Parata,1985-02-21,Male,Asian,NZ Citizen,Domestic,Education,Enrolled,2,N,N
1000006006,Whina,Te Hau,2005-08-29,Female,Pacific Peoples,NZ Citizen,Domestic,Education,Enrolled,1,N,N
1000006007,Matiu,Kim,1995-08-24,Male,Asian,International,International,Arts & Social Sciences,Enrolled,1,N,Y
1000006008,Tupou,Jones,2002-08-02,Male,Asian,International,International,Business & Economics,Withdrawn,3,N,N
1000006009,Wei,Zhang,1979-12-12,Female,Māori,NZ Citizen,Domestic,Arts & Social Sciences,Enrolled,4,N,N
1000006010,Hine,O'Brien,2006-02-26,Female,Asian,International,International,Business & Economics,Completed,3,N,N
1000006011,Teuila,Campbell,1987-07-19,Female,Asian,NZ Citizen,Domestic,Foundation Studies,Enrolled,3,N,N
1000006012,Tama,Zhang,1979-07-06,Male,Māori,NZ Permanent Resident,Domestic,Arts & Social Sciences,Enrolled,4,N,N
1000006013,Isabella,Anderson,1971-11-21,Female,NZ European,NZ Citizen,Domestic,Arts & Social Sciences,Enrolled,3,N,N
1000006014,Wei,Sato,1998-04-27,Male,Māori,NZ Citizen,Domestic,Foundation Studies,Enrolled,1,N,Y
1000006015,Ben,Sullivan,1985-08-21,Male,Māori,NZ Permanent Resident,Domestic,Arts & Social Sciences,Enrolled,1,Y,N
1000006016,Aisha,Fraser,2000-11-22,Female,Unknown/Not Stated,International,International,Science & Technology,Enrolled,1,N,N
1000006017,Sione,Smith,1996-06-26,Male,Other,International,International,Science & Technology,Completed,2,N,Y
1000006018,Wei,Fraser,1971-06-17,Male,NZ European,NZ Citizen,Domestic,Business & Economics,Enrolled,4,N,N
1000006019,Caleb,Anderson,1993-07-15,Male,NZ European,NZ Citizen,Domestic,Arts & Social Sciences,Enrolled,1,N,N
1000006020,Hine,Ngāta,1991-05-13,Female,NZ European,NZ Permanent Resident,Domestic,Science & Technology,Withdrawn,1,N,N
1000006021,Hine,Brown,1980-10-30,Female,NZ European,NZ Citizen,Domestic,Science & Technology,Completed,4,N,N
1000006022,Ngaio,Singh,1977-03-11,Female,Other,NZ Citizen,Domestic,Business & Economics,Enrolled,2,N,N
1000006023,Carlos,Walker,1974-09-14,Male,NZ European,NZ Permanent Resident,Domestic,Business & Economics,Enrolled,3,N,N
1000006024,Lily,Fraser,1975-10-11,Female,NZ European,NZ Citizen,Domestic,Science & Technology,Enrolled,1,N,Y
1000006025,Wiremu,Ioane,2000-02-11,Male,Asian,International,International,Health Sciences,Enrolled,4,N,Y
1000006026,Ming,Liu,1970-11-29,Male,NZ European,NZ Citizen,Domestic,Arts & Social Sciences,Enrolled,3,N,Y
1000006027,Mason,Smith,1991-05-13,Male,Asian,NZ Citizen,Domestic,Foundation Studies,Enrolled,3,N,Y
1000006028,Ngaio,Smith,1992-06-04,Female,Asian,NZ Citizen,Domestic,Arts & Social Sciences,Enrolled,2,N,N
1000006029,Caleb,Fono,2005-10-21,Male,NZ European,NZ Citizen,Domestic,Education,Enrolled,1,Y,N
1000006030,Morgan,Walker,1994-09-21,Non-binary / Gender Diverse,Asian,NZ Permanent Resident,Domestic,Business & Economics,Enrolled,1,Y,N
1000006031,Jamie,Kumar,1996-08-22,Non-binary / Gender Diverse,NZ European,NZ Citizen,Domestic,Arts & Social Sciences,Enrolled,3,N,N
1000006032,Oliver,Chen,2002-01-24,Male,Pacific Peoples,NZ Permanent Resident,Domestic,Arts & Social Sciences,Enrolled,2,Y,N
1000006033,Charlotte,Ngāta,1988-12-15,Female,Pacific Peoples,NZ Citizen,Domestic,Health Sciences,Withdrawn,1,N,Y
1000006034,Raj,Santos,2005-06-24,Male,NZ European,NZ Citizen,Domestic,Science & Technology,Enrolled,1,N,N
1000006035,Jordan,Wilson,1978-09-06,Non-binary / Gender Diverse,Māori,NZ Citizen,Domestic,Science & Technology,Enrolled,3,N,N
1000006036,Oliver,Thompson,1973-01-25,Male,Māori,NZ Permanent Resident,Domestic,Education,Enrolled,3,N,Y
1000006037,Oscar,Wang,1985-05-26,Male,NZ European,NZ Citizen,Domestic,Education,Enrolled,2,N,Y
1000006038,Lin,Parata,1989-08-29,Female,Other,NZ Citizen,Domestic,Foundation Studies,Enrolled,1,N,Y
1000006039,Moana,Stewart,1991-07-27,Female,MELAA,International,International,Business & Economics,Withdrawn,3,N,Y
1000006040,Mei,Patel,2002-10-10,Female,Māori,NZ Citizen,Domestic,Arts & Social Sciences,Enrolled,2,N,N
1000006041,Grace,Māhaki,1994-07-14,Female,Asian,International,International,Health Sciences,Enrolled,3,N,Y
1000006042,Drew,Seu,2003-04-23,Non-binary / Gender Diverse,NZ European,NZ Citizen,Domestic,Business & Economics,Enrolled,1,N,N
1000006043,Finn,Latu,1969-10-08,Male,Asian,NZ Citizen,Domestic,Business & Economics,Enrolled,1,N,N
1000006044,Oscar,Māhaki,2001-02-24,Male,NZ European,NZ Citizen,Domestic,Arts & Social Sciences,Enrolled,4,N,Y
1000006045,Whina,Seu,2003-01-07,Female,Asian,International,International,Science & Technology,Enrolled,3,N,Y
1000006046,James,Seu,2005-02-05,Male,NZ European,NZ Citizen,Domestic,Business & Economics,Enrolled,3,N,Y
1000006047,Mei,Faleolo,1980-09-18,Female,Pacific Peoples,NZ Citizen,Domestic,Arts & Social Sciences,Enrolled,2,N,Y
1000006048,Mia,Taylor,1968-10-12,Female,Pacific Peoples,NZ Citizen,Domestic,Arts & Social Sciences,Enrolled,1,N,Y
1000006049,Finn,Nguyen,1982-06-07,Male,NZ European,NZ Citizen,Domestic,Education,Enrolled,3,Y,N
1000006050,Logan,Sullivan,2006-06-19,Male,Asian,International,International,Health Sciences,Enrolled,1,N,N
1000006051,Wei,Costa,1986-10-03,Male,Asian,International,International,Education,Enrolled,1,N,N
1000006052,Isabella,Fitzgerald,1982-03-04,Female,NZ European,NZ Citizen,Domestic,Business & Economics,Completed,1,N,Y
1000006053,Mei,Costa,1986-07-06,Female,Asian,NZ Citizen,Domestic,Arts & Social Sciences,Enrolled,2,N,N
1000006054,Whina,O'Brien,1973-04-15,Female,Asian,NZ Citizen,Domestic,Education,Enrolled,1,N,N
1000006055,Charlotte,Santos,1998-04-21,Female,Unknown/Not Stated,International,International,Science & Technology,Enrolled,1,N,Y
1000006056,James,Fono,1985-10-29,Male,Māori,NZ Citizen,Domestic,Business & Economics,Enrolled,1,N,Y
1000006057,Priya,Kim,2004-10-18,Female,Unknown/Not Stated,NZ Citizen,Domestic,Arts & Social Sciences,Withdrawn,3,N,N
1000006058,Emma,Santos,1985-08-15,Female,NZ European,NZ Permanent Resident,Domestic,Arts & Social Sciences,Enrolled,1,N,N
1000006059,Liam,McCarthy,1978-03-14,Male,Asian,NZ Permanent Resident,Domestic,Business & Economics,Enrolled,1,N,Y
1000006060,Amir,Latu,1968-11-07,Male,NZ European,NZ Citizen,Domestic,Arts & Social Sciences,Enrolled,1,N,N
1000006061,Aisha,Walker,1996-07-03,Female,Other,International,International,Education,Enrolled,3,N,N
1000006062,Logan,Brown,1998-02-15,Male,Other,NZ Citizen,Domestic,Business & Economics,Completed,4,N,N
1000006063,Fatima,Te Hau,1989-02-05,Female,NZ European,NZ Permanent Resident,Domestic,Health Sciences,Withdrawn,4,N,N
1000006064,Fatima,Kumar,1994-04-05,Female,NZ European,NZ Citizen,Domestic,Science & Technology,Enrolled,1,N,N
1000006065,Sophie,Martin,1975-09-08,Female,Asian,NZ Citizen,Domestic,Science & Technology,Enrolled,2,N,Y
1000006066,Noah,Ferreira,1991-02-14,Male,NZ European,NZ Citizen,Domestic,Business & Economics,Withdrawn,4,N,Y
1000006067,Aisha,Fono,1972-02-18,Female,Māori,NZ Citizen,Domestic,Education,Withdrawn,4,N,N
1000006068,Amir,Stewart,1971-03-09,Male,Other,NZ Citizen,Domestic,Foundation Studies,Completed,4,Y,N
1000006069,Isabella,O'Brien,1999-12-19,Female,Māori,NZ Permanent Resident,Domestic,Business & Economics,Withdrawn,2,N,Y
1000006070,Amelia,Li,1993-07-31,Female,MELAA,International,International,Education,Enrolled,3,Y,N
1000006071,Ruby,Te Hau,2003-09-13,Female,NZ European,NZ Citizen,Domestic,Education,Withdrawn,1,N,Y
1000006072,Sione,Fono,1988-06-02,Male,Asian,NZ Citizen,Domestic,Foundation Studies,Enrolled,1,N,N
1000006073,Ruby,Ioane,1989-08-28,Female,NZ European,NZ Citizen,Domestic,Business & Economics,Enrolled,2,N,Y
1000006074,Jack,Wilson,1973-01-05,Male,Pacific Peoples,NZ Permanent Resident,Domestic,Business & Economics,Enrolled,2,N,Y
1000006075,Hemi,Fono,1969-06-14,Male,Asian,NZ Citizen,Domestic,Education,Enrolled,2,N,N
1000006076,Sione,Liu,1971-06-23,Male,Māori,NZ Citizen,Domestic,Business & Economics,Enrolled,3,N,N
1000006077,Teuila,O'Brien,1992-02-02,Female,NZ European,NZ Citizen,Domestic,Arts & Social Sciences,Withdrawn,1,N,N
1000006078,Ethan,Latu,2003-01-27,Male,NZ European,NZ Citizen,Domestic,Arts & Social Sciences,Withdrawn,1,N,N
1000006079,Tupou,Walker,2005-02-17,Male,NZ European,NZ Citizen,Domestic,Education,Enrolled,1,N,N
1000006080,Henry,Campbell,1995-09-20,Male,Other,NZ Citizen,Domestic,Arts & Social Sciences,Enrolled,2,N,N
1000006081,Amelia,Seu,1991-01-05,Female,Asian,International,International,Business & Economics,Completed,2,N,N
1000006082,Amir,Fitzgerald,2002-08-23,Male,Asian,International,International,Education,Enrolled,2,N,N
1000006083,Wei,Sato,1995-01-06,Male,Māori,NZ Citizen,Domestic,Business & Economics,Enrolled,4,Y,N
1000006084,Mason,Jones,1998-02-16,Male,NZ European,NZ Citizen,Domestic,Science & Technology,Enrolled,1,N,N
