NSN,Faculty,Citizenship_Status,Ethnicity,Gender,Year_of_Study,Disability_Flag,First_in_Family,Teaching_Score,Support_Score,Sense_of_Belonging,Admin_Experience,Retention_Likelihood,Survey_Response_Flag,Survey_Year,Free_Text_Theme
1000003963,Arts & Social Sciences,NZ Permanent Resident,Pacific Peoples,Female,1,N,N,8.4,9.8,10.0,5.4,8.9,Y,2024,Would appreciate more feedback on assessments
1000004818,Science & Technology,NZ Citizen,NZ European,Male,1,N,Y,5.7,9.2,6.2,6.7,6.4,Y,2024,Felt isolated during online delivery
1000006030,Business & Economics,NZ Permanent Resident,Asian,Non-binary / Gender Diverse,1,Y,N,6.9,8.8,5.2,9.4,7.0,Y,2024,Scholarship support made a real difference
1000004179,Arts & Social Sciences,NZ Citizen,NZ European,Male,1,N,N,7.2,7.4,6.8,6.6,7.7,Y,2024,Lecturers were approachable and knowledgeable
1000004026,Business & Economics,NZ Permanent Resident,NZ European,Female,2,N,N,7.4,5.9,4.5,8.7,6.4,Y,2024,Strong industry connections in my programme
1000004116,Business & Economics,NZ Citizen,NZ European,Male,1,N,Y,6.8,8.4,10.0,6.8,7.7,Y,2024,Cultural events helped me feel included
1000000988,Arts & Social Sciences,International,Asian,Non-binary / Gender Diverse,4,Y,Y,6.2,5.7,5.6,6.1,5.4,Y,2024,Administrative processes were confusing
1000005002,Science & Technology,NZ Citizen,Māori,Female,2,Y,N,7.0,6.7,6.2,6.9,6.1,Y,2024,Would appreciate more feedback on assessments
1000003453,Arts & Social Sciences,International,Asian,Male,3,N,N,8.3,6.7,7.6,4.5,7.0,Y,2024,Enjoyed the hands-on learning approach
1000005926,Science & Technology,International,Asian,Female,2,N,N,8.6,8.9,6.4,5.1,7.2,Y,2024,Lecturers were approachable and knowledgeable
1000003778,Business & Economics,NZ Citizen,Māori,Female,1,N,Y,9.0,5.0,3.3,7.7,5.6,Y,2024,Scholarship support made a real difference
1000005443,Science & Technology,NZ Citizen,NZ European,Female,4,N,Y,5.9,5.3,6.9,4.9,5.7,Y,2024,Would appreciate more feedback on assessments
1000003093,Arts & Social Sciences,NZ Citizen,Māori,Female,1,N,N,7.7,7.8,6.5,7.2,6.9,Y,2024,English language support was invaluable
1000003155,Arts & Social Sciences,NZ Permanent Resident,Pacific Peoples,Male,4,N,N,6.4,10.0,3.8,8.3,6.8,Y,2024,Strong industry connections in my programme
1000003201,Health Sciences,International,Asian,Male,1,N,Y,6.9,7.0,7.6,10.0,7.0,Y,2024,Lecturers were approachable and knowledgeable
1000005233,Health Sciences,NZ Citizen,NZ European,Male,1,N,N,7.7,9.4,3.6,7.1,7.0,Y,2024,English language support was invaluable
1000001098,Education,International,Asian,Male,4,N,N,7.0,6.5,4.4,7.0,5.9,Y,2024,Campus facilities are excellent
1000006498,Arts & Social Sciences,NZ Citizen,NZ European,Male,1,N,N,7.9,7.0,6.0,10.0,8.0,Y,2024,Strong industry connections in my programme
1000002844,Arts & Social Sciences,NZ Citizen,Pacific Peoples,Male,3,N,N,10.0,5.6,6.2,5.7,8.1,Y,2024,Timetabling clashes made study difficult
1000000886,Business & Economics,NZ Citizen,Other,Female,4,N,Y,6.3,6.3,3.9,7.3,6.1,Y,2024,Library resources met my needs
1000006410,Arts & Social Sciences,NZ Citizen,NZ European,Male,1,N,N,4.3,6.1,3.2,5.4,4.7,Y,2024,Campus facilities are excellent
1000005030,Arts & Social Sciences,NZ Permanent Resident,NZ European,Male,3,N,N,6.0,5.5,8.2,10.0,7.0,Y,2024,Would benefit from more career guidance
1000000515,Science & Technology,International,MELAA,Male,1,N,Y,5.8,7.0,5.5,6.8,5.8,Y,2024,Course content felt outdated in places
1000006362,Science & Technology,NZ Permanent Resident,Pacific Peoples,Male,1,N,N,9.1,6.1,6.7,6.2,6.7,Y,2024,Support services were very helpful
1000001453,Foundation Studies,NZ Citizen,Unknown/Not Stated,Female,1,N,N,6.5,5.6,5.7,9.0,6.0,Y,2024,Support services were very helpful
1000003553,Business & Economics,NZ Permanent Resident,Unknown/Not Stated,Male,4,N,Y,5.2,7.5,5.6,8.1,6.4,Y,2024,Enjoyed the hands-on learning approach
1000003609,Arts & Social Sciences,NZ Citizen,Māori,Male,2,N,N,3.7,7.3,5.8,5.2,4.9,Y,2024,Support services were very helpful
1000004665,Business & Economics,NZ Citizen,Other,Male,1,N,N,7.6,7.6,7.0,4.5,7.8,Y,2024,Library resources met my needs
1000002506,Education,NZ Citizen,NZ European,Male,1,N,N,8.1,6.3,7.3,6.8,7.1,Y,2024,Clear pathway to employment in my field
1000002994,Science & Technology,NZ Citizen,NZ European,Female,4,N,N,6.6,8.5,9.6,2.4,7.6,Y,2024,Would appreciate more feedback on assessments
1000003999,Foundation Studies,NZ Citizen,Asian,Female,2,N,N,6.0,5.7,8.9,1.3,6.0,Y,2024,Lecturers were approachable and knowledgeable
1000006156,Education,International,Asian,Male,2,N,N,6.6,5.1,9.2,7.1,6.3,Y,2024,Campus facilities are excellent
1000000906,Science & Technology,NZ Citizen,Asian,Female,2,N,N,7.8,6.5,7.3,5.0,6.6,Y,2024,Support services were very helpful
1000000028,Business & Economics,NZ Permanent Resident,NZ European,Male,1,N,N,7.3,4.2,7.5,1.6,5.7,Y,2024,Administrative processes were confusing
1000002507,Education,International,Asian,Male,3,N,Y,8.2,6.0,3.9,7.5,6.1,Y,2024,Would appreciate more feedback on assessments
1000002428,Education,International,Asian,Male,1,N,Y,8.0,7.7,4.4,8.0,7.2,Y,2024,Support services were very helpful
1000000762,Business & Economics,NZ Citizen,NZ European,Female,1,N,N,7.5,5.4,5.0,6.6,5.7,Y,2024,Would benefit from more career guidance
1000003747,Business & Economics,International,Unknown/Not Stated,Female,2,N,N,6.9,7.4,8.2,6.5,6.9,Y,2024,Support services were very helpful
1000004811,Foundation Studies,NZ Citizen,Pacific Peoples,Female,1,N,N,6.2,5.2,8.2,10.0,5.8,Y,2024,Administrative processes were confusing
1000000284,Arts & Social Sciences,NZ Citizen,Asian,Female,3,N,Y,6.1,7.4,8.1,7.6,6.7,Y,2024,Campus facilities are excellent
1000000686,Foundation Studies,NZ Citizen,Pacific Peoples,Female,1,Y,N,8.7,4.0,8.5,4.9,5.1,Y,2024,Strong industry connections in my programme
1000006001,Education,NZ Citizen,Asian,Male,1,Y,Y,9.8,7.0,7.8,7.5,7.8,Y,2024,Administrative processes were confusing
1000002353,Business & Economics,NZ Permanent Resident,NZ European,Female,2,N,N,5.3,6.9,8.6,6.7,7.6,Y,2024,Felt isolated during online delivery
1000005218,Business & Economics,International,Other,Male,3,N,N,8.0,5.8,6.8,4.8,6.1,Y,2024,Lecturers were approachable and knowledgeable
1000005571,Business & Economics,NZ Citizen,NZ European,Female,3,N,N,7.2,8.6,6.3,4.4,7.7,Y,2024,Cultural events helped me feel included
1000000021,Science & Technology,NZ Citizen,Unknown/Not Stated,Female,2,N,N,2.9,7.0,6.9,6.3,5.6,Y,2024,Lecturers were approachable and knowledgeable
1000002752,Science & Technology,NZ Citizen,NZ European,Not Stated,1,N,Y,7.2,7.7,5.4,3.5,5.7,Y,2024,Cultural events helped me feel included
1000000885,Business & Economics,International,MELAA,Female,2,N,N,6.3,8.6,8.9,8.1,7.8,Y,2024,Library resources met my needs
1000000917,Education,NZ Citizen,NZ European,Non-binary / Gender Diverse,2,N,N,8.1,10.0,4.8,7.6,7.4,Y,2024,Scholarship support made a real difference
1000001040,Business & Economics,NZ Citizen,Unknown/Not Stated,Non-binary / Gender Diverse,3,Y,Y,8.2,3.9,4.3,3.9,6.0,Y,2024,Library resources met my needs
1000005143,Education,NZ Citizen,NZ European,Female,1,N,N,7.5,8.5,6.8,7.6,7.7,Y,2024,Would benefit from more career guidance
1000001265,Business & Economics,International,Asian,Male,3,N,N,8.8,5.0,1.7,2.9,4.7,Y,2024,Scholarship support made a real difference
1000004579,Arts & Social Sciences,International,Other,Female,3,N,Y,5.3,10.0,6.1,7.7,6.1,Y,2024,Felt isolated during online delivery
1000005613,Arts & Social Sciences,NZ Citizen,NZ European,Female,1,N,N,7.6,5.8,4.8,6.4,5.6,Y,2024,Administrative processes were confusing
1000000277,Science & Technology,NZ Citizen,NZ European,Not Stated,1,N,N,8.3,6.4,5.6,6.0,6.8,Y,2024,Lecturers were approachable and knowledgeable
1000002084,Science & Technology,NZ Citizen,Asian,Male,4,N,N,8.6,5.1,5.8,5.9,6.2,Y,2024,Strong industry connections in my programme
1000001245,Business & Economics,International,Asian,Male,3,N,N,7.5,5.5,3.4,9.2,5.7,Y,2024,Felt isolated during online delivery
1000002382,Business & Economics,NZ Permanent Resident,Pacific Peoples,Female,2,N,N,7.1,5.9,8.2,2.2,6.3,Y,2024,Support services were very helpful
1000000571,Education,NZ Citizen,Māori,Non-binary / Gender Diverse,4,N,N,8.4,2.9,6.0,7.0,6.0,Y,2024,Felt isolated during online delivery
1000001435,Arts & Social Sciences,NZ Citizen,NZ European,Male,3,N,N,7.0,8.2,6.8,6.5,7.6,Y,2024,Would appreciate more feedback on assessments
1000003902,Arts & Social Sciences,NZ Citizen,NZ European,Male,4,N,N,6.2,4.5,6.5,7.4,6.3,Y,2024,Strong industry connections in my programme
1000001247,Arts & Social Sciences,International,Asian,Female,1,N,N,8.1,6.2,5.7,6.8,6.2,Y,2024,Would appreciate more feedback on assessments
1000004681,Arts & Social Sciences,International,Asian,Female,1,N,N,10.0,3.9,6.3,2.9,5.5,Y,2024,Library resources met my needs
1000003526,Science & Technology,NZ Citizen,NZ European,Male,1,N,N,7.7,6.0,3.9,8.1,6.8,Y,2024,Course content felt outdated in places
1000002514,Education,NZ Citizen,Māori,Female,2,N,N,6.2,6.4,5.0,7.7,5.9,Y,2024,Strong industry connections in my programme
1000001007,Science & Technology,NZ Citizen,NZ European,Male,2,N,N,7.0,7.1,6.9,3.7,6.7,Y,2024,Timetabling clashes made study difficult
1000004770,Education,International,Asian,Female,2,N,Y,6.0,8.4,4.0,6.2,5.3,Y,2024,Course content felt outdated in places
1000004543,Foundation Studies,NZ Citizen,NZ European,Male,3,N,N,6.3,5.8,8.6,6.7,5.6,Y,2024,Support services were very helpful
1000004882,Education,NZ Citizen,Asian,Male,3,N,N,5.5,7.8,7.9,4.6,6.6,Y,2024,Strong industry connections in my programme
1000006384,Arts & Social Sciences,International,Asian,Female,2,N,N,6.6,7.4,7.5,8.3,6.5,Y,2024,Would benefit from more career guidance
1000002064,Business & Economics,NZ Citizen,NZ European,Female,1,N,N,6.6,6.8,5.6,4.5,5.8,Y,2024,Library resources met my needs
1000005119,Business & Economics,NZ Citizen,Māori,Male,2,N,Y,5.8,8.9,5.9,7.0,6.2,Y,2024,Library resources met my needs
1000001690,Business & Economics,NZ Permanent Resident,NZ European,Female,3,N,N,7.4,5.7,5.7,7.1,6.7,Y,2024,Strong industry connections in my programme
1000005597,Science & Technology,NZ Citizen,NZ European,Female,1,N,N,5.1,7.4,7.5,5.2,6.0,Y,2024,Campus facilities are excellent
1000001985,Business & Economics,NZ Citizen,Unknown/Not Stated,Female,2,N,Y,7.9,2.6,6.5,9.4,6.5,Y,2024,Scholarship support made a real difference
1000000294,Business & Economics,NZ Citizen,Unknown/Not Stated,Female,1,Y,N,8.1,4.4,7.4,8.2,6.4,Y,2024,Library resources met my needs
1000001547,Education,International,Asian,Female,1,N,Y,7.6,8.9,5.1,5.0,6.5,Y,2024,Support services were very helpful
1000002012,Business & Economics,NZ Citizen,NZ European,Female,4,N,Y,6.8,6.6,5.1,4.4,6.5,Y,2024,English language support was invaluable
1000000588,Foundation Studies,NZ Permanent Resident,MELAA,Male,2,N,N,3.5,6.2,8.0,4.0,4.9,Y,2024,Would benefit from more career guidance
1000003329,Arts & Social Sciences,NZ Citizen,Asian,Non-binary / Gender Diverse,1,N,N,9.5,8.9,4.8,3.5,7.8,Y,2024,Support services were very helpful
1000002403,Education,NZ Citizen,Pacific Peoples,Male,3,N,N,8.4,9.3,4.2,4.9,6.9,Y,2024,Cultural events helped me feel included
1000002129,Science & Technology,International,Other,Male,4,N,Y,9.7,7.6,5.5,6.1,7.5,Y,2024,Administrative processes were confusing
1000003998,Arts & Social Sciences,NZ Citizen,Unknown/Not Stated,Male,1,N,Y,6.6,7.4,10.0,8.7,7.6,Y,2024,Felt isolated during online delivery
1000005678,Arts & Social Sciences,NZ Permanent Resident,Māori,Male,1,N,N,4.4,7.5,8.1,7.6,5.9,Y,2024,Would benefit from more career guidance
1000003741,Business & Economics,International,MELAA,Female,1,N,Y,7.7,5.7,6.9,7.3,6.3,Y,2024,Would benefit from more career guidance
1000003508,Business & Economics,NZ Citizen,NZ European,Female,3,N,Y,8.6,9.5,6.3,7.3,8.2,Y,2024,Support services were very helpful
1000002719,Education,International,Asian,Female,2,N,Y,4.8,6.2,7.3,9.0,5.3,Y,2024,Cultural events helped me feel included
1000004521,Education,International,Other,Female,1,N,N,7.1,6.6,8.9,7.7,7.2,Y,2024,Support services were very helpful
1000005909,Arts & Social Sciences,NZ Citizen,NZ European,Female,4,N,N,7.4,6.0,9.8,5.8,7.6,Y,2024,Course content felt outdated in places
1000005916,Business & Economics,International,Asian,Male,2,N,N,7.1,3.8,5.5,6.0,5.3,Y,2024,Great sense of community in my programme
1000000556,Foundation Studies,NZ Citizen,Māori,Male,2,N,N,7.0,4.8,5.4,6.8,5.2,Y,2024,Cultural events helped me feel included
1000004795,Arts & Social Sciences,International,Other,Female,1,N,N,9.6,5.7,4.2,4.3,5.8,Y,2024,Enjoyed the hands-on learning approach
1000002469,Science & Technology,International,Other,Female,1,N,N,6.1,5.5,4.0,8.2,5.9,Y,2024,Timetabling clashes made study difficult
1000003738,Business & Economics,NZ Citizen,NZ European,Male,4,N,Y,8.3,5.9,5.3,7.7,6.9,Y,2024,Administrative processes were confusing
1000004286,Education,NZ Permanent Resident,NZ European,Not Stated,1,N,N,10.0,7.6,10.0,4.2,8.6,Y,2024,Cultural events helped me feel included
1000005341,Arts & Social Sciences,NZ Citizen,Other,Female,4,N,N,7.2,4.7,7.9,9.2,7.8,Y,2024,Great sense of community in my programme
1000001716,Education,NZ Citizen,Māori,Female,2,Y,N,8.2,4.3,6.7,5.9,5.4,Y,2024,Great sense of community in my programme
1000002604,Arts & Social Sciences,International,Asian,Male,2,N,Y,8.2,8.5,3.8,3.3,5.1,Y,2024,Great sense of community in my programme
1000005352,Arts & Social Sciences,International,Asian,Female,3,N,N,6.7,5.8,4.9,8.2,5.7,Y,2024,Great sense of community in my programme
1000001704,Health Sciences,NZ Citizen,Unknown/Not Stated,Female,2,N,N,6.6,7.1,5.7,6.3,6.7,Y,2024,Clear pathway to employment in my field
1000002139,Business & Economics,NZ Citizen,Māori,Female,4,Y,Y,5.2,5.5,5.7,7.9,5.6,Y,2024,Clear pathway to employment in my field
1000003239,Science & Technology,NZ Citizen,NZ European,Female,1,N,N,7.6,8.9,4.1,4.8,7.0,Y,2024,Course content felt outdated in places
1000002383,Foundation Studies,NZ Citizen,NZ European,Male,1,N,N,6.7,9.1,3.2,6.2,6.2,Y,2024,Library resources met my needs
1000004311,Arts & Social Sciences,NZ Citizen,NZ European,Male,3,N,N,9.2,7.7,3.6,9.2,8.2,Y,2024,Cultural events helped me feel included
1000001285,Education,NZ Citizen,Pacific Peoples,Male,4,N,N,8.0,4.7,5.8,8.2,5.9,Y,2024,Would appreciate more feedback on assessments
1000005521,Business & Economics,NZ Citizen,NZ European,Female,1,N,N,8.8,9.1,7.3,8.5,8.7,Y,2024,Cultural events helped me feel included
1000005796,Foundation Studies,NZ Permanent Resident,Māori,Female,1,N,N,7.3,5.5,6.9,7.7,5.9,Y,2024,Cultural events helped me feel included
1000003930,Business & Economics,NZ Citizen,NZ European,Male,3,N,N,7.8,5.2,5.6,7.0,6.8,Y,2024,Clear pathway to employment in my field
1000004906,Science & Technology,NZ Citizen,Asian,Male,2,N,N,8.5,5.1,3.8,4.4,5.5,Y,2024,Felt isolated during online delivery
1000001591,Business & Economics,NZ Permanent Resident,Unknown/Not Stated,Male,1,N,N,9.5,8.8,4.7,9.5,8.9,Y,2024,Workload felt unmanageable at times
1000006398,Business & Economics,NZ Citizen,NZ European,Female,4,N,N,5.0,5.1,3.5,6.1,4.9,Y,2024,Timetabling clashes made study difficult
1000002162,Foundation Studies,NZ Citizen,Other,Female,3,N,N,6.0,2.1,3.9,6.8,3.3,Y,2024,Timetabling clashes made study difficult
1000002396,Business & Economics,International,Other,Female,2,N,N,5.5,8.3,3.8,3.8,4.3,Y,2024,Library resources met my needs
1000000317,Foundation Studies,NZ Permanent Resident,NZ European,Female,2,N,N,5.6,6.8,7.6,5.4,5.7,Y,2024,Course content felt outdated in places
1000005823,Arts & Social Sciences,NZ Citizen,NZ European,Female,2,N,N,5.0,6.1,6.4,5.5,6.1,Y,2024,Enjoyed the hands-on learning approach
1000003111,Arts & Social Sciences,International,Other,Non-binary / Gender Diverse,1,N,N,5.3,3.6,5.0,6.1,3.7,Y,2024,English language support was invaluable
1000005181,Foundation Studies,NZ Citizen,NZ European,Male,3,Y,N,4.6,4.5,5.5,8.4,5.3,Y,2024,Lecturers were approachable and knowledgeable
1000004036,Arts & Social Sciences,NZ Citizen,NZ European,Female,1,Y,N,7.4,4.1,1.0,3.8,4.8,Y,2024,Timetabling clashes made study difficult
1000000795,Foundation Studies,NZ Permanent Resident,NZ European,Male,4,N,N,3.7,6.4,7.6,9.0,6.1,Y,2024,Course content felt outdated in places
1000003020,Education,NZ Citizen,NZ European,Female,1,N,Y,8.3,8.0,5.9,7.9,7.3,Y,2024,Would appreciate more feedback on assessments
1000001711,Business & Economics,NZ Citizen,NZ European,Male,2,N,N,8.1,9.0,5.6,8.1,7.8,Y,2024,Library resources met my needs
1000003387,Business & Economics,NZ Citizen,NZ European,Female,3,N,N,8.7,5.4,7.8,6.1,6.7,Y,2024,Strong industry connections in my programme
1000000036,Arts & Social Sciences,International,Asian,Male,4,N,Y,6.6,8.4,4.4,7.1,6.6,Y,2024,Workload felt unmanageable at times
1000004549,Education,NZ Citizen,MELAA,Female,3,N,Y,9.1,7.3,9.5,8.9,8.9,Y,2024,Strong industry connections in my programme
1000000913,Business & Economics,NZ Citizen,Pacific Peoples,Female,1,Y,N,6.0,6.4,2.8,5.7,4.7,Y,2024,Enjoyed the hands-on learning approach
1000003972,Education,NZ Citizen,Unknown/Not Stated,Female,4,N,N,7.7,9.4,4.6,7.9,7.7,Y,2024,Strong industry connections in my programme
1000004133,Business & Economics,NZ Citizen,NZ European,Male,4,N,N,7.8,6.7,5.2,7.1,7.1,Y,2024,Scholarship support made a real difference
1000000974,Business & Economics,NZ Citizen,Pacific Peoples,Male,1,N,Y,6.2,4.6,6.0,8.2,5.2,Y,2024,Lecturers were approachable and knowledgeable
1000000983,Science & Technology,International,Asian,Female,2,N,Y,7.0,4.9,5.0,5.8,4.6,Y,2024,Lecturers were approachable and knowledgeable
1000005297,Arts & Social Sciences,NZ Citizen,NZ European,Male,1,N,N,7.9,5.0,5.3,6.5,5.9,Y,2024,Scholarship support made a real difference
1000001418,Arts & Social Sciences,NZ Citizen,NZ European,Male,3,N,N,8.3,4.3,6.5,4.9,6.3,Y,2024,Library resources met my needs
1000001560,Business & Economics,NZ Citizen,Asian,Male,4,N,Y,6.6,6.7,8.7,5.0,6.6,Y,2024,Support services were very helpful
1000004135,Arts & Social Sciences,NZ Permanent Resident,NZ European,Female,1,N,Y,8.9,6.2,8.7,6.0,7.6,Y,2024,Lecturers were approachable and knowledgeable
1000005170,Business & Economics,International,Asian,Male,1,N,N,8.1,4.4,3.1,8.3,4.9,Y,2024,Clear pathway to employment in my field
1000004265,Education,International,Asian,Female,3,N,N,8.3,5.7,4.7,7.0,6.0,Y,2024,Scholarship support made a real difference
1000001355,Arts & Social Sciences,International,Unknown/Not Stated,Male,1,N,Y,8.0,8.1,7.2,6.0,6.5,Y,2024,Felt isolated during online delivery
100000619,Arts & Social Sciences,NZ Citizen,Pacific Peoples,Male,2,Y,N,7.0,4.6,5.9,5.5,5.0,Y,2024,Felt isolated during online delivery
1000000987,Education,NZ Citizen,NZ European,Male,2,N,N,4.2,4.4,7.9,6.6,5.1,Y,2024,Campus facilities are excellent
1000002682,Education,NZ Permanent Resident,NZ European,Male,4,N,N,9.0,6.3,5.5,4.8,7.6,Y,2024,Clear pathway to employment in my field
1000001640,Education,NZ Permanent Resident,Pacific Peoples,Female,2,N,Y,7.9,7.6,6.8,5.2,7.5,Y,2024,Felt isolated during online delivery
1000001290,Arts & Social Sciences,NZ Citizen,NZ European,Male,1,N,Y,6.1,7.8,8.0,6.6,6.6,Y,2024,Would appreciate more feedback on assessments
1000003681,Business & Economics,NZ Citizen,NZ European,Female,2,N,Y,4.5,7.3,7.3,7.4,6.4,Y,2024,Strong industry connections in my programme
1000001380,Arts & Social Sciences,International,Asian,Male,3,N,N,5.6,8.6,4.3,7.6,6.4,Y,2024,Great sense of community in my programme
1000001933,Science & Technology,NZ Permanent Resident,Pacific Peoples,Male,1,Y,N,6.5,7.1,5.5,10.0,6.1,Y,2024,English language support was invaluable
1000004675,Foundation Studies,NZ Citizen,NZ European,Female,2,N,N,6.2,4.7,8.3,8.2,5.3,Y,2024,Would appreciate more feedback on assessments
1000005459,Business & Economics,NZ Permanent Resident,Asian,Female,3,N,N,5.5,6.6,3.7,5.6,6.1,Y,2024,Timetabling clashes made study difficult
1000003160,Business & Economics,NZ Citizen,NZ European,Male,1,Y,Y,7.8,6.8,4.6,6.6,6.5,Y,2024,Enjoyed the hands-on learning approach
